url,name,online_order,book_table,rate,votes,phone,location,rest_type,approx_cost(for two people),menu_item,listed_in(type),listed_in(city),row_num,address_clean,review_1,review_2,dish_1,dish_2,cuisine_1,cuisine_2,valid_location
https://www.zomato.com/bangalore/refuel-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTIwMzkwIiwiMTg3NDU0MzAiLCIxODkyODQ4OCIsIjE4MTczMDcwIiwxODc5MzU5NywiNTgxMDciLCIxODg5NTM4NiIsIjE4Njc1OTc0IiwiMTg3MTExOTEiLCI1MTg2OCIsIjE4ODIyMzg3IiwiNTM3MjMiLCI1MTY5MyIsIjE4Mzk2OTUyIiwiNTgwNzQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,#refuel,Yes,No,3.7/5,37,91897122722,Bannerghatta Road,Cafe,400,[],Dine-out,Bannerghatta Road,2701,"7, Ground Floor, RR Commercial Complex, Akshay Nagar, Bannerghatta Road, Bangalore",Rated 3.0, RATED  We ordered for Schezwa Paeer Sadwich Combo,Thick Shakes, Sandwiches,Cafe, Beverages,True
https://www.zomato.com/bangalore/hotel-brundavan-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTI4NDg4IiwiMTgxNzMwNzAiLCIxODc5MzU5NyIsIjU4MTA3IiwxODg5NTM4NiwiMTg2NzU5NzQiLCIxODcxMTE5MSIsIjUxODY4IiwiMTg4MjIzODciLCI1MzcyMyIsIjUxNjkzIiwiMTgzOTY5NTIiLCI1ODA3NCIsIjE4NzI5NTY0IiwiMTg2MTc4MjQiLCI1ODYwMiIsIjYwMDY4IiwiMTg0NzA4NzMiLCI2MTM2MCIsIjE4NTU5NDgwIiwiNTAxMjAiLCI1NjI4NyIsIjE4MjM3OTA1Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Hotel Brundavan,Yes,No,NEW,0,91988669997,Bannerghatta Road,Quick Bites,250, very much like home made. Roti was good and surprised to see palak dal as a side dish. Brundavan special dosa was very nice and heavy too, loved the ginger chutney and coconut chutney. Sambhar was not that fresh, so jus ignored it and disposed too. Along with all these items i ordered Paneer Chilly as a starter which was quite a disappointed one. Paneer pieces were so hard and wasn't fresh. I really couldn't enjoy starter as it could have been better. Overall,2704,"6 Ground Floor, RR Commercial Complex, AkshayNagar, DLF New Town, Bannerghatta Road, Bangalore",Rated 5.0, RATED  Ghee Podi Dosa ad Irai Chai make for a perfect eveig sack,,,South Indian, North Indian,True
https://www.zomato.com/bangalore/krishna-vijayashree-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MTczMDcwIiwiMTg3OTM1OTciLCI1ODEwNyIsIjE4ODk1Mzg2IiwxODY3NTk3NCwiMTg3MTExOTEiLCI1MTg2OCIsIjE4ODIyMzg3IiwiNTM3MjMiLCI1MTY5MyIsIjE4Mzk2OTUyIiwiNTgwNzQiLCIxODcyOTU2NCIsIjE4NjE3ODI0IiwiNTg2MDIiLCI2MDA2OCIsIjE4NDcwODczIiwiNjEzNjAiLCIxODU1OTQ4MCIsIjUwMTIwIiwiNTYyODciLCIxODIzNzkwNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,Krishna Vijayashree,Yes,No,3.5/5,13,91871087141,Bannerghatta Road,Casual Dining,700,[],Dine-out,Bannerghatta Road,2705,"Sir M Visveswaraya Road, Nyanappana Halli, Hulimavu",Rated 4.0, RATED  Food delivered with swiggy tape ?),,,Biryani, North Indian,True
https://www.zomato.com/bangalore/suryawanshi-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODk1Mzg2IiwiMTg2NzU5NzQiLCIxODcxMTE5MSIsIjUxODY4IiwxODgyMjM4NywiNTM3MjMiLCI1MTY5MyIsIjE4Mzk2OTUyIiwiNTgwNzQiLCIxODcyOTU2NCIsIjE4NjE3ODI0IiwiNTg2MDIiLCI2MDA2OCIsIjE4NDcwODczIiwiNjEzNjAiLCIxODU1OTQ4MCIsIjUwMTIwIiwiNTYyODciLCIxODIzNzkwNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,Suryawanshi,Yes,No,3.7/5,16,919886934036,Bannerghatta Road,Casual Dining,700,[],Dine-out,Bannerghatta Road,2710,"1st Floor, 16, Survey Number 13, Omkar Nagar, Arekere, Bannerghatta Road, Bangalore",Rated 5.0, RATED  Love for food... please visit suryawashi... baerghatta outlet. This is my secod visit after Whitefield outlet.We ordered veg thali.. ad ma yummmm.... specially yellow dal... Tastes are outstadig of each thig i thali.SO IS THE URGE FOR MUMBAI VADA PAV ... MISSAL PAV... kidly visit.NON-VEGETARIANs you have soulfull spread.. so do check out.Ambiece seatig is average.. but you wot cout that... tastig the figer lickig maharashtria cuisie.),,,Maharashtrian, Seafood,True
https://www.zomato.com/bangalore/kabab-treat-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4ODIyMzg3IiwiNTM3MjMiLCI1MTY5MyIsIjE4Mzk2OTUyIiw1ODA3NCwiMTg3Mjk1NjQiLCIxODYxNzgyNCIsIjU4NjAyIiwiNjAwNjgiLCIxODQ3MDg3MyIsIjYxMzYwIiwiMTg1NTk0ODAiLCI1MDEyMCIsIjU2Mjg3IiwiMTgyMzc5MDUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Kabab Treat,Yes,No,2.8/5,335,08039257409,Bannerghatta Road,Casual Dining,500, Not at all polite staff, being self service is not an issue, but here it takes ages to get your food.... Ordered chicken kebab for starter,2717,"Arekere Village, 80 Feet Road, Opposite Paramount Apartments, Bannerghatta Road, Bangalore",Rated 2.0, RATED  Every Chicke gravey tastes the same or o taste at all. The ower is from kerela,Biryani, Tandoori Chicken,North Indian, Chinese,True
https://www.zomato.com/bangalore/malhar-maharashtrian-cuisine-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NzI5NTY0IiwiMTg2MTc4MjQiLCI1ODYwMiIsIjYwMDY4IiwxODQ3MDg3MywiNjEzNjAiLCIxODU1OTQ4MCIsIjUwMTIwIiwiNTYyODciLCIxODIzNzkwNSIsIjYwNDgwIiwiMTg0MzA3NTIiLCIxODYxMjY3MiIsIjE4NjQwNjc4IiwiNTYyODkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Malhar Maharashtrian Cuisine,Yes,No,4.0/5,101,919880082094,Bannerghatta Road,Casual Dining,500,[],Dine-out,Bannerghatta Road,2725,"16, Survey Number 13, Omkar Nagar, Arekere, Bannerghatta Road, Bangalore",Rated 4.0, RATED  Oe of the simple ad sweet place that you will fid i the viciity. Simply the best ad most pocket friedly maharashtria food i Bagalore. The pavs are authetic ad delicious.),Brinjal Curry, Misal Pav,Maharashtrian,,True
https://www.zomato.com/bangalore/eagle-ridge-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjU4NjAyIiwiNjAwNjgiLCIxODQ3MDg3MyIsIjYxMzYwIiwxODU1OTQ4MCwiNTAxMjAiLCI1NjI4NyIsIjE4MjM3OTA1IiwiNjA0ODAiLCIxODQzMDc1MiIsIjE4NjEyNjcyIiwiMTg2NDA2NzgiLCI1NjI4OSIsIjE4NjE1OTY4IiwiMTg1NTkzODMiLCI1MDY0NSIsIjE4MzY2NjgwIiwiMTg4MDY2MzAiLCIxODgyNDMwMyIsIjE4OTIyNDMxIiwiNTEyNDgiLCIxODM2NzY3NCIsIjUxMjQzIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Eagle Ridge,No,Yes,3.2/5,8,91990054359,Bannerghatta Road,Casual Dining,700," in between the woods. My first impression was wow because the place is so green situated in between tall trees. The lower side is that the place feeds mosquitoes more than the customers. They are everywhere and the place is not at all fumigated. It actually ruined our experience and we couldn't sit there for long and had to leave for saving ourselves from mosquito bite."""")", ('Rated 5.0'," 'RATED\n  Its a great experience to step into the EAGLE RIDGE RESORT and dine over there at their restaurant. I have tasted the VEGETARIAN FOOD and it was really good. I would recommend you to visit the resort and taste your favorite food. \n\nThe restaurant is clean and hygienic and suitable for all kinds of people . Youth definitely enjoy the ambience and so will others too.')]""",2728,"Eagle Ridge Resort, Begur- Koppa Road, Near Bannerghatta Road, Bangalore",Rated 1.0, RATED  Worst place to be.Good property but worst maagemet.Bad food,,,South Indian, North Indian,True
https://www.zomato.com/bangalore/cafe-coffee-day-2-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NDcwODczIiwiNjEzNjAiLCIxODU1OTQ4MCIsIjUwMTIwIiw1NjI4NywiMTgyMzc5MDUiLCI2MDQ4MCIsIjE4NDMwNzUyIiwiMTg2MTI2NzIiLCIxODY0MDY3OCIsIjU2Mjg5IiwiMTg2MTU5NjgiLCIxODU1OTM4MyIsIjUwNjQ1IiwiMTgzNjY2ODAiLCIxODgwNjYzMCIsIjE4ODI0MzAzIiwiMTg5MjI0MzEiLCI1MTI0OCIsIjE4MzY3Njc0IiwiNTEyNDMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Cafe Coffee Day,No,No,3.6/5,19,919071381530,Bannerghatta Road,Cafe,900, sitting is good," don't expect for privacy. Quality and quantity are as usual.\nA good place for breakfast with friends.\n\nValue of Money: 4/5\nAmbiance: 3/5\nLocaion: 5/5 (present on Gopalan Innovation Mall)\nService: 5/5\nService Time: 5/5"""")", ('Rated 3.0',2731,"Gopalan Innovation Mall, Bannerghatta Road, Bangalore",Rated 4.0, RATED  It is Okay place. This place is iside the Gopala Iovatio Mall,,,Cafe, Fast Food,True
https://www.zomato.com/bangalore/sri-bhagya-grand-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjYxMzYwIiwiMTg1NTk0ODAiLCI1MDEyMCIsIjU2Mjg3IiwxODIzNzkwNSwiNjA0ODAiLCIxODQzMDc1MiIsIjE4NjEyNjcyIiwiMTg2NDA2NzgiLCI1NjI4OSIsIjE4NjE1OTY4IiwiMTg1NTkzODMiLCI1MDY0NSIsIjE4MzY2NjgwIiwiMTg4MDY2MzAiLCIxODgyNDMwMyIsIjE4OTIyNDMxIiwiNTEyNDgiLCIxODM2NzY3NCIsIjUxMjQzIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Sri Bhagya Grand,Yes,No,3.4/5,186,91903506606,Bannerghatta Road,Casual Dining,450, getting south india thali here is difficult. We wanted to have it atleast once but everytime I ask for it they deny citing some reason or the other. They instead offer north Indian thali. However," for breakfast it is good. Juices and chaats are not that good. Even sandwiches are not great. Otherwise its a normal darshini type restaurant. Ala carte is also good but you won't get seats easily."""")", ('Rated 4.0',2732,"1065/A, 5th Cross, 13th Main, Vijaya Bank Layout, Bannerghatta Road, Bangalore",Rated 3.0, RATED  A really good south idia restaurat. However,Pav Bhaji, Tea,South Indian, North Indian,True
https://www.zomato.com/bangalore/triveni-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NDMwNzUyIiwiMTg2MTI2NzIiLCIxODY0MDY3OCIsIjU2Mjg5IiwxODYxNTk2OCwiMTg1NTkzODMiLCI1MDY0NSIsIjE4MzY2NjgwIiwiMTg4MDY2MzAiLCIxODgyNDMwMyIsIjE4OTIyNDMxIiwiNTEyNDgiLCIxODM2NzY3NCIsIjUxMjQzIiwiNTEyNDIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Triveni,Yes,No,3.6/5,33,08049517195,Bannerghatta Road,Casual Dining,600," theirs is flavourful. They locally source their chicken and hence it's always succulent and tender.\n\nThe chicken tandoori is heaven on a plate. Their fish curries are authentically spicy.\n\nRecommended wholeheartedly"""")", ('Rated 4.0'," 'RATED\n  A decent vfm outlet... Near to my house they are selling biryani for 99. For 99 its value for money food. In starter Andhra Chicken Fry was good. Surely trying again.')]""",2741,"48/4, Opposite Aikya Apartment, Chickamanahalli, Hulimavu, Bannerghatta Road, Bangalore",Rated 4.0, RATED  This place has redeemed itself with its biryai. Ulike the oes served everywhere,,,Andhra, North Indian,True
https://www.zomato.com/bangalore/marwa-restaurant-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQwNjc4IiwiNTYyODkiLCIxODYxNTk2OCIsIjE4NTU5MzgzIiw1MDY0NSwiMTgzNjY2ODAiLCIxODgwNjYzMCIsIjE4ODI0MzAzIiwiMTg5MjI0MzEiLCI1MTI0OCIsIjE4MzY3Njc0IiwiNTEyNDMiLCI1MTI0MiIsIjE4NzUwNTI4IiwiMTgzMzk4NjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Marwa Restaurant,Yes,Yes,3.5/5,551,0804965301,Bannerghatta Road,Casual Dining,600,[],Dine-out,Bannerghatta Road,2744,"21, Ground Floor, B.H.C.S.L Layout, Stage 2, Bannerghatta Road, Bangalore",Rated 5.0, RATED  I am very disappoited with the decisio of shiftig to Baerghatta from BTM 2d Stage..Everyday i used to visit there( returig from office) oly for Shawarma..Best Shawarma i ever had..Now i dot kow how to maage without Marwas Shawarma.!! ??),Kalmi Kabab, Gulab Jamun,North Indian, Chinese,True
https://www.zomato.com/bangalore/thalassery-food-court-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE1OTY4IiwiMTg1NTkzODMiLCI1MDY0NSIsIjE4MzY2NjgwIiwxODgwNjYzMCwiMTg4MjQzMDMiLCIxODkyMjQzMSIsIjUxMjQ4IiwiMTgzNjc2NzQiLCI1MTI0MyIsIjUxMjQyIiwiMTg3NTA1MjgiLCIxODMzOTg2MSIsIjU4NTMwIiwiNTkyOTUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Thalassery Food Court,No,No,3.1/5,4,91779561634,Bannerghatta Road,Casual Dining,500,[],Dine-out,Bannerghatta Road,2747,"389, Opposite to Anand Valmar Apartments, Near Maruthi Dental College, Bannerghatta Road, Bangalore",Rated 1.0, RATED  The maagemet chages every ow ad the,,,Kerala, North Indian,True
https://www.zomato.com/bangalore/thalassery-restaurant-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjUwNjQ1IiwiMTgzNjY2ODAiLCIxODgwNjYzMCIsIjE4ODI0MzAzIiwxODkyMjQzMSwiNTEyNDgiLCIxODM2NzY3NCIsIjUxMjQzIiwiNTEyNDIiLCIxODc1MDUyOCIsIjE4MzM5ODYxIiwiNTg1MzAiLCI1OTI5NSIsIjE4NTAzNzY1IiwiMTg3NjUwNjIiLCIxODUzNjI5MSIsIjE4NjQyMzcxIiwiMTg3MDQ1NzgiLCI1MTI4MyIsIjE4NDI2MzkzIiwiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Thalassery Restaurant,Yes,No,NEW,0,918088112788,Bannerghatta Road,Casual Dining,600,[],Dine-out,Bannerghatta Road,2750,"Ground Floor 9/1, Basavalingappa Nagar, Billekalli Village, South Taluk, Bannerghatta Road, Bangalore",,,,,Seafood, Biryani,True
https://www.zomato.com/bangalore/status-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4ODI0MzAzIiwiMTg5MjI0MzEiLCI1MTI0OCIsIjE4MzY3Njc0Iiw1MTI0MywiNTEyNDIiLCIxODc1MDUyOCIsIjE4MzM5ODYxIiwiNTg1MzAiLCI1OTI5NSIsIjE4NTAzNzY1IiwiMTg3NjUwNjIiLCIxODUzNjI5MSIsIjE4NjQyMzcxIiwiMTg3MDQ1NzgiLCI1MTI4MyIsIjE4NDI2MzkzIiwiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Status,Yes,No,3.2/5,66,0802649016,Bannerghatta Road,Casual Dining,600, must visit place, don't forget to try Andra chilly chicken," mutton fry and seer fish fry"""")",2755,"70/71, Seetharam Complex, Bilekahalli, Bannerghatta Main Road, Bannerghatta Road, Bangalore",Rated 5.0, RATED  Tasty pocket friedly restaurat i baerghatta road,Prompt Service,,North Indian, Chinese,True
https://www.zomato.com/bangalore/shee-sha-cafe-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjUxMjQ4IiwiMTgzNjc2NzQiLCI1MTI0MyIsIjUxMjQyIiwxODc1MDUyOCwiMTgzMzk4NjEiLCI1ODUzMCIsIjU5Mjk1IiwiMTg1MDM3NjUiLCIxODc2NTA2MiIsIjE4NTM2MjkxIiwiMTg2NDIzNzEiLCIxODcwNDU3OCIsIjUxMjgzIiwiMTg0MjYzOTMiLCIxODA0ODIyMSIsIjE4MjMyNjc2IiwiMTgzNjY2ODIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Shee-Sha Cafe,No,Yes,3.6/5,39,919739533445,Bannerghatta Road,"Cafe, Casual Dining",800, so hence a go to place for all the midnight cravings! I personally tried the chicken lolipop," Biryani and Fried Rice here. It's good! I would suggest if you are not a spicy food lover ask them to make it a little less spicy. Over all a nice experience ?"""")", ('Rated 4.0',2758,"225/226, Omkar Nagar, Arkere, Above Arekere Canara Bank, Bannerghatta Road, Bangalore",Rated 5.0, RATED  If u love hooka ,,,Cafe, North Indian,True
https://www.zomato.com/bangalore/diletto-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4MzY3Njc0IiwiNTEyNDMiLCI1MTI0MiIsIjE4NzUwNTI4IiwxODMzOTg2MSwiNTg1MzAiLCI1OTI5NSIsIjE4NTAzNzY1IiwiMTg3NjUwNjIiLCIxODUzNjI5MSIsIjE4NjQyMzcxIiwiMTg3MDQ1NzgiLCI1MTI4MyIsIjE4NDI2MzkzIiwiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Diletto,No,No,3.5/5,16,917848943934,Bannerghatta Road,Casual Dining,800, apart from these, the food is also bad. Would never suggest anybody to specially use the restaurant. Even if one is going for the park resort ," never ever try to choose the service of restaurant."""")",2759,"Opposite Bannerghatta National Park, Bannerghatta Road, Bangalore",Rated 3.0, RATED  If you are visitig Baerghatta Zoo,,,North Indian, Chinese,True
https://www.zomato.com/bangalore/halli-sogasu-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NzUwNTI4IiwiMTgzMzk4NjEiLCI1ODUzMCIsIjU5Mjk1IiwxODUwMzc2NSwiMTg3NjUwNjIiLCIxODUzNjI5MSIsIjE4NjQyMzcxIiwiMTg3MDQ1NzgiLCI1MTI4MyIsIjE4NDI2MzkzIiwiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIiwiNTM3MzMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Halli Sogasu,No,No,3.0/5,15,917624958503,Bannerghatta Road,Casual Dining,600, ('Rated 2.5', 'RATED\n  The entire concept of having nati food is lost if the biryani tastes like out of an Andhra hotel. In any case, the chapati too was pretty average but the curry accompaniment I had was very flavourful. The kabab was decent.\nIÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92d rather travel to Shivaji Military Hotel,2764,"9/10/9 2nd Floor, Opposite SBI Bank, DLF Road, Bhagyalakshmi Avenue, Bannerghatta Road, Bangalore",Rated 1.0, RATED  I ad oe of my fried (Kadiga)visited the restaurat ad had aati chicke curry with chapati ad rice.. Taste was pathetic ad much costly too! First ad the last visit.),,,South Indian, Andhra,True
https://www.zomato.com/bhaijaan-barbeques-food-truck?context=eyJzZSI6eyJlIjpbIjU5Mjk1IiwiMTg1MDM3NjUiLCIxODc2NTA2MiIsIjE4NTM2MjkxIiwxODY0MjM3MSwiMTg3MDQ1NzgiLCI1MTI4MyIsIjE4NDI2MzkzIiwiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIiwiNTM3MzMiLCIxODc2OTc1MyIsIjE4NjU1NzczIiwiMTg1MzE3MDciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Bhaijaan Barbeques,Yes,No,3.4/5,8,91990182244,South Bangalore,Food Truck,200,[],Dine-out,Bannerghatta Road,2769,"Opposite Ranka Colony, Off Bannerghatta Road, Bangalore",Rated 5.0, RATED  best lip smackig shawarma i btm 16mai road ear Mico layout police statio ad baerghatta road opp to raka coloy #bhaijaabarbeques..),,,Mughlai, Arabian,False
https://www.zomato.com/bangalore/kanika-biryani-paradise-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NTM2MjkxIiwiMTg2NDIzNzEiLCIxODcwNDU3OCIsIjUxMjgzIiwxODQyNjM5MywiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIiwiNTM3MzMiLCIxODc2OTc1MyIsIjE4NjU1NzczIiwiMTg1MzE3MDciLCIxODIzMjY5MSIsIjE4MzY2NjY4IiwiMTg3MDI3NTQiLCIxODY3OTY4MyIsIjE4NTY1ODYwIiwiMTg1ODAyNzYiLCI2MDAyNiIsIjE4MzQ2MzQyIiwiNTg2MDYiLCIxODczOTEyNCIsIjE4ODc4NzkwIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Kanika Biryani Paradise,No,No,3.4/5,15,918971051325,Bannerghatta Road,Casual Dining,700, ('Rated 4.0', 'RATED\n  best place for spicy non veg food.'), ('Rated 2.0',2774,"Near Vijayashree Hospital, Jyothi Nagar, Bohra Layout, Gottigere, Bannerghatta Road, Bangalore",Rated 4.0, RATED  it was very salty ad spicy),,,North Indian, Andhra,True
https://www.zomato.com/bangalore/fresh-lemon-soda-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NjQyMzcxIiwiMTg3MDQ1NzgiLCI1MTI4MyIsIjE4NDI2MzkzIiwxODA0ODIyMSwiMTgyMzI2NzYiLCIxODM2NjY4MiIsIjUzNzMzIiwiMTg3Njk3NTMiLCIxODY1NTc3MyIsIjE4NTMxNzA3IiwiMTgyMzI2OTEiLCIxODM2NjY2OCIsIjE4NzAyNzU0IiwiMTg2Nzk2ODMiLCIxODU2NTg2MCIsIjE4NTgwMjc2IiwiNjAwMjYiLCIxODM0NjM0MiIsIjU4NjA2IiwiMTg3MzkxMjQiLCIxODg3ODc5MCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,Fresh Lemon Soda,No,No,3.1/5,5,919986162884,Bannerghatta Road,Beverage Shop,150,[],Dine-out,Bannerghatta Road,2775,"Royal Meenakshi Mall, Opposite Hyper City, Bannerghatta Road, Bangalore",Rated 3.0, RATED  I love lemo soda ad i love cors. So i short I love this place!! You ca grab a cup of their soda ad cors,,,Beverages, Street Food,True
https://www.zomato.com/bangalore/aishwarya-parkland-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NDI2MzkzIiwiMTgwNDgyMjEiLCIxODIzMjY3NiIsIjE4MzY2NjgyIiw1MzczMywiMTg3Njk3NTMiLCIxODY1NTc3MyIsIjE4NTMxNzA3IiwiMTgyMzI2OTEiLCIxODM2NjY2OCIsIjE4NzAyNzU0IiwiMTg2Nzk2ODMiLCIxODU2NTg2MCIsIjE4NTgwMjc2IiwiNjAwMjYiLCIxODM0NjM0MiIsIjU4NjA2IiwiMTg3MzkxMjQiLCIxODg3ODc5MCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,Aishwarya Parkland,No,No,2.9/5,59,08026591793,Bannerghatta Road,Casual Dining,500, have a conversation with friends without blaring music or unruly people and some good food this is the place. Even though families can come here I would suggest against it. It is more of a guys adda sort of a place.\n\nFood is good," ambience is nice (for what it is). Come here for a relaxed evening of drinks. Or get food delivered."""")", ('Rated 4.0',2780,"30, Syndicate Bank Colony, Next to BPL Arkere, Bannerghatta Road, Bangalore",Rated 3.0, RATED  Good food,,,Chinese, North Indian,True
https://www.zomato.com/bangalore/andhra-bhojanam-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MDQ4MjIxIiwiMTgyMzI2NzYiLCIxODM2NjY4MiIsIjUzNzMzIiwxODc2OTc1MywiMTg2NTU3NzMiLCIxODUzMTcwNyIsIjE4MjMyNjkxIiwiMTgzNjY2NjgiLCIxODcwMjc1NCIsIjE4Njc5NjgzIiwiMTg1NjU4NjAiLCIxODU4MDI3NiIsIjYwMDI2IiwiMTgzNDYzNDIiLCI1ODYwNiIsIjE4NzM5MTI0IiwiMTg4Nzg3OTAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,Andhra Bhojanam,No,No,3.6/5,21,91741195653,Bannerghatta Road,Casual Dining,600,  since I saw that earlier name 'Athithi' has been changed to a catchy name as 'Andhra Bhojanam'.  I used to visit quite frequently when the name was Athithi. \nSo when I reached, I found that place had a deserted look, only one person was sitting in one corner of the main hall,2781,"225/226, Omkar Nagar, Arkere, Bannerghatta Road, Bangalore",Rated 1.0, RATED  I visited this place with lots of hopes,,,North Indian, South Indian,True
https://www.zomato/bangalore/donne-biriyani-mane-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4MjMyNjc2IiwiMTgzNjY2ODIiLCI1MzczMyIsIjE4NzY5NzUzIiwxODY1NTc3MywiMTg1MzE3MDciLCIxODIzMjY5MSIsIjE4MzY2NjY4IiwiMTg3MDI3NTQiLCIxODY3OTY4MyIsIjE4NTY1ODYwIiwiMTg1ODAyNzYiLCI2MDAyNiIsIjE4MzQ2MzQyIiwiNTg2MDYiLCIxODczOTEyNCIsIjE4ODc4NzkwIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==,Donne Biriyani Mane,No,No,3.2/5,7,91998088153,Bannerghatta Road,Quick Bites,300,[],Dine-out,Bannerghatta Road,2782,"95, 4th Cross, Pai Layout, Hulimawu, Bannerghatta Road, Bangalore",,,,,Biryani,,True
